Order, Family, Genus, Species_Count
Brassicales,Brassicaceae,Cardamine,263
Brassicales,Brassicaceae,Aethionema,64
Brassicales,Brassicaceae,Erysimum,318
Brassicales,Brassicaceae,Syrenia,1
Brassicales,Brassicaceae,Graellsia,8
Brassicales,Brassicaceae,Sobolewskia,5
Brassicales,Brassicaceae,Pseudocamelina,3
Brassicales,Brassicaceae,Peltariopsis,2
Brassicales,Brassicaceae,Elburzia,1
Brassicales,Brassicaceae,Alliaria,4
Brassicales,Brassicaceae,Didymophysa,2
Brassicales,Brassicaceae,Parlatoria,2
Brassicales,Brassicaceae,Pachyphragma,1
Brassicales,Brassicaceae,Thlaspi,94
Brassicales,Brassicaceae,Neurotropis,1
Brassicales,Brassicaceae,Gagria,1
Brassicales,Brassicaceae,Pseudovesicaria,1
Brassicales,Brassicaceae,Peltaria,5
Brassicales,Brassicaceae,Parrya,40
Brassicales,Brassicaceae,Neuroloma,2
Brassicales,Brassicaceae,Pseudoclausia,10
Brassicales,Brassicaceae,Chorispora,14
Brassicales,Brassicaceae,Diptychocarpus,1
Brassicales,Brassicaceae,Litwinowia,4
Brassicales,Brassicaceae,Microthlaspi,3
Brassicales,Brassicaceae,Coluteocarpus,1
Brassicales,Brassicaceae,Noccaea,72
Brassicales,Brassicaceae,Kotschyella,1
Brassicales,Brassicaceae,Eunomia,1
Brassicales,Brassicaceae,Vania,2
Brassicales,Brassicaceae,Thlaspiceras,1
Brassicales,Brassicaceae,Callothlaspi,2
Brassicales,Brassicaceae,Bivonaea,1
Brassicales,Brassicaceae,Pegaeophyton,7
Brassicales,Brassicaceae,Chalcanthus,1
Brassicales,Brassicaceae,Eutrema,28
Brassicales,Brassicaceae,Goldbachia,6
Brassicales,Brassicaceae,Leiocarpaea,1
Brassicales,Brassicaceae,Calepina,2
Brassicales,Brassicaceae,Pritzelago,1
Brassicales,Brassicaceae,Hymenolobus,2
Brassicales,Brassicaceae,Tropidocarpum,5
Brassicales,Brassicaceae,Hornungia,2
Brassicales,Brassicaceae,Descurainia,58
Brassicales,Brassicaceae,Robeschia,1
Brassicales,Brassicaceae,Ianhedgea,1
Brassicales,Brassicaceae,Turritis,13
Brassicales,Brassicaceae,Calymmatium,2
Brassicales,Brassicaceae,Olimarabidopsis,3
Brassicales,Brassicaceae,Dielsiocharis,2
Brassicales,Brassicaceae,Alyssopsis,2
Brassicales,Brassicaceae,Biscutella,73
Brassicales,Brassicaceae,Megadenia,1
Brassicales,Brassicaceae,Psychine,1
Brassicales,Brassicaceae,Raphanus,11
Brassicales,Brassicaceae,Ceratocnemum,1
Brassicales,Brassicaceae,Enarthrocarpus,5
Brassicales,Brassicaceae,Fezia,1
Brassicales,Brassicaceae,Trachystoma,3
Brassicales,Brassicaceae,Brassica,67
Brassicales,Brassicaceae,Ammosperma,2
Brassicales,Brassicaceae,Rytidocarpus,1
Brassicales,Brassicaceae,Nasturtiopsis,1
Brassicales,Brassicaceae,Crambella,1
Brassicales,Brassicaceae,Savignya,2
Brassicales,Brassicaceae,Eruca,10
Brassicales,Brassicaceae,Foleyola,1
Brassicales,Brassicaceae,Erucaria,12
Brassicales,Brassicaceae,Carrichtera,1
Brassicales,Brassicaceae,Didesmus,4
Brassicales,Brassicaceae,Hemicrambe,3
Brassicales,Brassicaceae,Coincya,6
Brassicales,Brassicaceae,Sinapidendron,4
Brassicales,Brassicaceae,Guiraoa,1
Brassicales,Brassicaceae,Eremophyton,1
Brassicales,Brassicaceae,Succowia,1
Brassicales,Brassicaceae,Pseuderucaria,2
Brassicales,Brassicaceae,Diplotaxis,46
Brassicales,Brassicaceae,Douepea,2
Brassicales,Brassicaceae,Muricaria,1
Brassicales,Brassicaceae,Schouwia,3
Brassicales,Brassicaceae,Kremeriella,1
Brassicales,Brassicaceae,Cordylocarpus,3
Brassicales,Brassicaceae,Crambe,46
Brassicales,Brassicaceae,Orychophragmus,5
Brassicales,Brassicaceae,Raffenaldia,2
Brassicales,Brassicaceae,Erucastrum,32
Brassicales,Brassicaceae,Rapistrum,7
Brassicales,Brassicaceae,Otocarpus,1
Brassicales,Brassicaceae,Moricandia,9
Brassicales,Brassicaceae,Cakile,11
Brassicales,Brassicaceae,Morisia,3
Brassicales,Brassicaceae,Sinapis,21
Brassicales,Brassicaceae,Physorhynchus,2
Brassicales,Brassicaceae,Henophyton,2
Brassicales,Brassicaceae,Vella,7
Brassicales,Brassicaceae,Fortuynia,3
Brassicales,Brassicaceae,Hirschfeldia,3
Brassicales,Sigillariaceae,Asta,3
Brassicales,Sigillariaceae,Coronopus,8
Brassicales,Sigillariaceae,Stubendorffia,8
Brassicales,Sigillariaceae,Delpinophytum,1
Brassicales,Sigillariaceae,Lithodraba,1
Brassicales,Sigillariaceae,Cyphocardamum,1
Brassicales,Sigillariaceae,Lepidium,266
Brassicales,Sigillariaceae,Winklera,3
Brassicales,Sigillariaceae,Nevada,1
Brassicales,Sigillariaceae,Sandbergia,2
Brassicales,Sigillariaceae,Phoenicaulis,1
Brassicales,Sigillariaceae,Anelsonia,1
Brassicales,Sigillariaceae,Polyctenium,1
Brassicales,Sigillariaceae,Borodinia,3
Brassicales,Sigillariaceae,Cusickiella,2
Brassicales,Sigillariaceae,Boechera,110
Brassicales,Sigillariaceae,Heliophila,101
Brassicales,Sigillariaceae,Pseudofortuynia,1
Brassicales,Sigillariaceae,Ochthodium,1
Brassicales,Sigillariaceae,Dipoma,1
Brassicales,Sigillariaceae,Subularia,3
Brassicales,Sigillariaceae,Camelinopsis,1
Brassicales,Sigillariaceae,Ricotia,9
Brassicales,Sigillariaceae,Schrenkiella,1
Brassicales,Sigillariaceae,Lunaria,4
Brassicales,Sigillariaceae,Asperuginoides,1
Brassicales,Sigillariaceae,Chamira,1
Brassicales,Sigillariaceae,Horwoodia,1
Brassicales,Sigillariaceae,Heldreichia,5
Brassicales,Sigillariaceae,Hemilophia,5
Brassicales,Sigillariaceae,Fourraea,1
Brassicales,Sigillariaceae,Andrzeiowskia,2
Brassicales,Sigillariaceae,Parodiodoxa,1
Brassicales,Sigillariaceae,Petrocallis,2
Brassicales,Sigillariaceae,Idahoa,1
Brassicales,Sigillariaceae,Dithyraea,2
Brassicales,Sigillariaceae,Wilckia,3
Brassicales,Sigillariaceae,Jundzillia,1
Brassicales,Sigillariaceae,Raphanistrum,3
Brassicales,Sigillariaceae,Triceras,2
Brassicales,Sigillariaceae,Brachiolobos,1
Brassicales,Sigillariaceae,Macroceratium,1
Brassicales,Sigillariaceae,Pteroneurum,2
Brassicales,Sigillariaceae,Radicula,1
Brassicales,Sigillariaceae,Petroravenia,1
Brassicales,Sigillariaceae,Ornithorynchium,1
Brassicales,Sigillariaceae,Torularia,1
Brassicales,Sigillariaceae,Phaenicaulis,1
Brassicales,Sigillariaceae,Corynelobos,1
Brassicales,Sigillariaceae,Hollermayera,1
Brassicales,Sigillariaceae,Cardamon,1
Brassicales,Sigillariaceae,Distega,2
Brassicales,Sigillariaceae,Eremolobium,1
Brassicales,Sigillariaceae,Senebiera,1
Brassicales,Sigillariaceae,Rapa,1
Brassicales,Sigillariaceae,Aduseton,1
Brassicales,Sigillariaceae,Raphanoryncha,1
Brassicales,Sigillariaceae,Veselskya,1
Brassicales,Sigillariaceae,Hutchinsia,8
Brassicales,Sigillariaceae,Quezeliantha,1
Brassicales,Sigillariaceae,Tricholobos,1
Brassicales,Sigillariaceae,Bursa,4
Brassicales,Sigillariaceae,Pastorea,2
Brassicales,Sigillariaceae,Thlaspidium,1
Brassicales,Sigillariaceae,Gynophorea,1
Brassicales,Sigillariaceae,Caroli-gmelina,2
Brassicales,Sigillariaceae,Arabidopis,1
Brassicales,Sigillariaceae,Crucifera,1
Brassicales,Sigillariaceae,Trichotolinum,1
Brassicales,Sigillariaceae,Erucago,1
Brassicales,Sigillariaceae,Odontarrhena,1
Brassicales,Sigillariaceae,Tetrapterygium,1
Brassicales,Sigillariaceae,Euzomum,1
Brassicales,Sigillariaceae,Sterigmostemon,6
Brassicales,Sigillariaceae,Soria,1
Brassicales,Sigillariaceae,Barberea,3
Brassicales,Sigillariaceae,Erysimastrum,2
Brassicales,Sigillariaceae,Rorippides,1
Brassicales,Sigillariaceae,Oreoblastus,1
Brassicales,Sigillariaceae,Cheirinia,3
Brassicales,Sigillariaceae,Pendulina,1
Brassicales,Sigillariaceae,Hesperidopsis,1
Brassicales,Sigillariaceae,Corynolobus,1
Brassicales,Sigillariaceae,Lagowskia,1
Brassicales,Sigillariaceae,Baeumerta,1
Brassicales,Sigillariaceae,Corvina,1
Brassicales,Sigillariaceae,Andrzejowskya,1
Brassicales,Sigillariaceae,Koniga,3
Brassicales,Sigillariaceae,Senckenbergia,1
Brassicales,Sigillariaceae,Leucoium,1
Brassicales,Limnanthaceae,Floerkea,2
Brassicales,Pentadiplandraceae,Limnanthes,11
Brassicales,Bataceae,Pentadiplandra,1
Brassicales,Setchellanthaceae,Batis,2
Brassicales,Borthwickiaceae,Setchellanthus,2
Brassicales,Tovariaceae,Borthwickia,1
Brassicales,Koeberliniaceae,Tovaria,2
Brassicales,Caricaceae,Koeberlinia,1
Brassicales,Caricaceae,Vasconcellea,20
Brassicales,Caricaceae,Cylicomorpha,2
Brassicales,Caricaceae,Horovitzia,1
Brassicales,Caricaceae,Jacaratia,6
Brassicales,Caricaceae,Jarilla,4
Brassicales,Caricaceae,Carica,9
Brassicales,Caricaceae,Papaya,1
Brassicales,Resedaceae,Ochradenus,8
Brassicales,Resedaceae,Forchhammeria,13
Brassicales,Resedaceae,Reseda,77
Brassicales,Resedaceae,Caylusea,5
Brassicales,Resedaceae,Sesamoides,6
Brassicales,Resedaceae,Oligomeris,3
Brassicales,Resedaceae,Randonia,1
Brassicales,Resedaceae,Syntrophe,1
Brassicales,Moringaceae,Moringa,14
Brassicales,Salvadoraceae,Anoma,1
Brassicales,Salvadoraceae,Azima,3
Brassicales,Salvadoraceae,Salvadora,5
Brassicales,Tropaeolaceae,Dobera,2
Brassicales,Tropaeolaceae,Trophaeastrum,1
Brassicales,Tropaeolaceae,Magallana,1
Brassicales,Tropaeolaceae,Tropaeolum,105
Brassicales,Tropaeolaceae,Trophaeum,4
Brassicales,Akaniaceae,Emblingia,1
Brassicales,Akaniaceae,Akania,4
Crossosomatales,Crossosomataceae,Bretschneidera,1
Crossosomatales,Crossosomataceae,Velascoa,1
Crossosomatales,Crossosomataceae,Apacheria,1
Crossosomatales,Crossosomataceae,Crossosoma,3
Crossosomatales,Stachyuraceae,Glossopetalon,4
Crossosomatales,Staphyleaceae,Stachyurus,15
Crossosomatales,Staphyleaceae,Turpinia,24
Crossosomatales,Staphyleaceae,Euscaphis,1
Crossosomatales,Staphyleaceae,Staphylea,15
Crossosomatales,Staphyleaceae,Dalrympelea,11
Crossosomatales,Strasburgeriaceae,Aphloia,1
Crossosomatales,Strasburgeriaceae,Strasburgeria,1
Crossosomatales,Geissolomataceae,Ixerba,1
Crossosomatales,Guamatelaceae,Geissoloma,1
Myrtales,Lythraceae,Guamatela,1
Myrtales,Lythraceae,Tetrataxis,1
Myrtales,Lythraceae,Heimia,4
Myrtales,Lythraceae,Nesaea,2
Myrtales,Lythraceae,Decodon,1
Myrtales,Lythraceae,Sonneratia,9
Myrtales,Lythraceae,Cuphea,260
Myrtales,Lythraceae,Trapa,10
Myrtales,Lythraceae,Pehria,1
Myrtales,Lythraceae,Ginoria,15
Myrtales,Lythraceae,Peplis,5
Myrtales,Lythraceae,Lagerstroemia,61
Myrtales,Lythraceae,Rotala,60
Myrtales,Lythraceae,Lafoensia,6
Myrtales,Lythraceae,Diplusodon,98
Myrtales,Lythraceae,Lourtella,1
Myrtales,Lythraceae,Physocalymma,1
Myrtales,Lythraceae,Galpinia,1
Myrtales,Lythraceae,Capuronia,2
Myrtales,Lythraceae,Lawsonia,2
Myrtales,Lythraceae,Lythrum,40
Myrtales,Lythraceae,Ammannia,109
Myrtales,Lythraceae,Adenaria,1
Myrtales,Lythraceae,Pleurophora,7
Myrtales,Lythraceae,Woodfordia,2
Myrtales,Lythraceae,Punica,3
Myrtales,Lythraceae,Didiplis,1
Myrtales,Lythraceae,Koehneria,1
Myrtales,Lythraceae,Duabanga,3
Myrtales,Lythraceae,Pemphis,2
Myrtales,Lythraceae,Crenea,2
Myrtales,Lythraceae,Sahnipushpam,1
Myrtales,Lythraceae,Hemitrapa,1
Myrtales,Lythraceae,Quereuxia,1
Myrtales,Lythraceae,Pterocalymma,1
Myrtales,Lythraceae,Costalimada,1
Myrtales,Melastomataceae,Amphorocalyx,5
Myrtales,Melastomataceae,Cambessedesia,26
Myrtales,Melastomataceae,Catanthera,18
Myrtales,Melastomataceae,Sarcopyramis,5
Myrtales,Melastomataceae,Astronia,63
Myrtales,Melastomataceae,Itatiaia,1
Myrtales,Melastomataceae,Centradenia,5
Myrtales,Melastomataceae,Dolichoura,1
Myrtales,Melastomataceae,Anerincleistus,33
Myrtales,Melastomataceae,Miconia,1194
Myrtales,Melastomataceae,Comolia,24
Myrtales,Melastomataceae,Pilocosta,5
Myrtales,Melastomataceae,Chaetostoma,16
Myrtales,Melastomataceae,Blakea,183
Myrtales,Melastomataceae,Diplarpea,1
Myrtales,Melastomataceae,Graffenrieda,66
Myrtales,Melastomataceae,Barthea,1
Myrtales,Melastomataceae,Kendrickia,1
Myrtales,Melastomataceae,Mecranium,25
Myrtales,Melastomataceae,Rousseauxia,13
Myrtales,Melastomataceae,Dissochaeta,46
Myrtales,Melastomataceae,Calvoa,21
Myrtales,Melastomataceae,Meriania,114
Myrtales,Melastomataceae,Bredia,17
Myrtales,Melastomataceae,Pachycentria,9
Myrtales,Melastomataceae,Adelobotrys,32
Myrtales,Melastomataceae,Merianthera,7
Myrtales,Melastomataceae,Diplectria,5
Myrtales,Melastomataceae,Anaectocalyx,3
Myrtales,Melastomataceae,Acanthella,1
Myrtales,Melastomataceae,Svitramia,6
Myrtales,Melastomataceae,Macrocentrum,24
Myrtales,Melastomataceae,Sagraea,13
Myrtales,Melastomataceae,Sandemania,1
Myrtales,Melastomataceae,Necramium,1
Myrtales,Melastomataceae,Phyllagathis,66
Myrtales,Melastomataceae,Pachyloma,4
Myrtales,Melastomataceae,Dissotis,76
Myrtales,Melastomataceae,Rhynchanthera,22
Myrtales,Melastomataceae,Salpinga,12
Myrtales,Melastomataceae,Microlepis,4
Myrtales,Melastomataceae,Microlicia,167
Myrtales,Melastomataceae,Astronidium,68
Myrtales,Melastomataceae,Sporoxeia,7
Myrtales,Melastomataceae,Guyonia,2
Myrtales,Melastomataceae,Spathandra,1
Myrtales,Melastomataceae,Alloneuron,4
Myrtales,Melastomataceae,Brachyotum,56
Myrtales,Melastomataceae,Calycogonium,41
Myrtales,Melastomataceae,Stenodon,2
Myrtales,Melastomataceae,Allomorphia,1
Myrtales,Melastomataceae,Henriettella,8
Myrtales,Melastomataceae,Leandra,257
Myrtales,Melastomataceae,Gravesia,114
Myrtales,Melastomataceae,Monochaetum,57
Myrtales,Melastomataceae,Mouriri,89
Myrtales,Melastomataceae,Loreya,4
Myrtales,Melastomataceae,Ossaea,74
Myrtales,Melastomataceae,Heterotis,17
Myrtales,Melastomataceae,Pterogastra,2
Myrtales,Melastomataceae,Pternandra,17
Myrtales,Melastomataceae,Melastoma,119
Myrtales,Melastomataceae,Acisanthera,26
Myrtales,Melastomataceae,Wurdastom,9
Myrtales,Melastomataceae,Fordiophyton,12
Myrtales,Melastomataceae,Plethiandra,8
Myrtales,Melastomataceae,Antherotoma,10
Myrtales,Melastomataceae,Fritzschia,3
Myrtales,Melastomataceae,Tetrazygia,29
Myrtales,Melastomataceae,Macairea,24
Myrtales,Melastomataceae,Desmoscelis,2
Myrtales,Melastomataceae,Driessenia,18
Myrtales,Melastomataceae,Bertolonia,22
Myrtales,Melastomataceae,Appendicularia,1
Myrtales,Melastomataceae,Henriettea,62
Myrtales,Melastomataceae,Phainantha,5
Myrtales,Melastomataceae,Arthrostemma,5
Myrtales,Melastomataceae,Tibouchina,312
Myrtales,Melastomataceae,Rhexia,28
Myrtales,Melastomataceae,Ernestia,18
Myrtales,Melastomataceae,Chaetolepis,10
Myrtales,Melastomataceae,Pleiochiton,12
Myrtales,Melastomataceae,Monolena,16
Myrtales,Melastomataceae,Heterocentron,16
Myrtales,Melastomataceae,Eriocnema,2
Myrtales,Melastomataceae,Huberia,16
Myrtales,Melastomataceae,Centronia,7
Myrtales,Melastomataceae,Marcetia,33
Myrtales,Melastomataceae,Dichaetanthera,36
Myrtales,Melastomataceae,Triolena,23
Myrtales,Melastomataceae,Tristemma,16
Myrtales,Melastomataceae,Charianthus,7
Myrtales,Melastomataceae,Pachyanthus,18
Myrtales,Melastomataceae,Allomaieta,8
Myrtales,Melastomataceae,Behuria,15
Myrtales,Melastomataceae,Votomita,10
Myrtales,Melastomataceae,Osbeckia,48
Myrtales,Melastomataceae,Amphiblemma,16
Myrtales,Melastomataceae,Boyania,2
Myrtales,Melastomataceae,Clidemia,225
Myrtales,Melastomataceae,Opisthocentra,1
Myrtales,Melastomataceae,Sonerila,169
Myrtales,Melastomataceae,Tococa,52
Myrtales,Melastomataceae,Tigridiopalma,1
Myrtales,Melastomataceae,Blastus,12
Myrtales,Melastomataceae,Oxyspora,31
Myrtales,Melastomataceae,Memecylon,342
Myrtales,Melastomataceae,Dionycha,3
Myrtales,Melastomataceae,Topobea,8
Myrtales,Melastomataceae,Bellucia,19
Myrtales,Melastomataceae,Bucquetia,3
Myrtales,Melastomataceae,Pterolepis,17
Myrtales,Melastomataceae,Plagiopetalum,4
Myrtales,Melastomataceae,Melastomastrum,6
Myrtales,Melastomataceae,Beccarianthus,9
Myrtales,Melastomataceae,Conostegia,48
Myrtales,Melastomataceae,Poteranthera,3
Myrtales,Melastomataceae,Macrolenes,13
Myrtales,Melastomataceae,Schwackaea,2
Myrtales,Melastomataceae,Physeterostemon,5
Myrtales,Melastomataceae,Maieta,4
Myrtales,Melastomataceae,Trembleya,19
Myrtales,Melastomataceae,Siphanthera,21
Myrtales,Melastomataceae,Killipia,6
Myrtales,Melastomataceae,Huilaea,11
Myrtales,Melastomataceae,Lijndenia,14
Myrtales,Melastomataceae,Warneckea,47
Myrtales,Melastomataceae,Castratella,2
Myrtales,Melastomataceae,Medinilla,23
Myrtales,Melastomataceae,Heteroblemma,3
Myrtales,Melastomataceae,Pseudodissochaeta,360
Myrtales,Melastomataceae,Loricalepis,1
Myrtales,Melastomataceae,Tibouchinopsis,2
Myrtales,Melastomataceae,Axinaea,41
Myrtales,Melastomataceae,Nepsera,1
Myrtales,Melastomataceae,Quipuanthus,1
Myrtales,Melastomataceae,Lavoisiera,46
Myrtales,Melastomataceae,Scorpiothyrsus,3
Myrtales,Melastomataceae,Aciotis,21
Myrtales,Melastomataceae,Cyphotheca,1
Myrtales,Melastomataceae,Pleroma,1
Myrtales,Melastomataceae,Kerriothyrsus,1
Myrtales,Melastomataceae,Myrmedone,1
Myrtales,Melastomataceae,Poilannammia,4
Myrtales,Melastomataceae,Heterotrichum,1
Myrtales,Melastomataceae,Melastomites,1
Myrtales,Melastomataceae,Cincinnobotrys,9
Myrtales,Melastomataceae,Alasia,1
Myrtales,Melastomataceae,Vietsenia,4
Myrtales,Melastomataceae,Dichaetandra,1
Myrtales,Melastomataceae,Poikilogyne,28
Myrtales,Melastomataceae,Tateanthus,1
Myrtales,Melastomataceae,Preussiella,2
Myrtales,Melastomataceae,Tryssophyton,1
Myrtales,Melastomataceae,Styrophyton,1
Myrtales,Melastomataceae,Acinodendron,35
Myrtales,Melastomataceae,Heterocentrum,1
Myrtales,Melastomataceae,Phyllopus,1
Myrtales,Melastomataceae,Centradeniastrum,2
Myrtales,Melastomataceae,Neodriessenia,6
Myrtales,Melastomataceae,Axinea,9
Myrtales,Melastomataceae,Dicrananthera,1
Myrtales,Melastomataceae,Lithobium,1
Myrtales,Melastomataceae,Stussenia,1
Myrtales,Melastomataceae,Diplochita,1
Myrtales,Melastomataceae,Comoliopsis,1
Myrtales,Melastomataceae,Dionychia,1
Myrtales,Melastomataceae,Feliciadamia,1
Myrtales,Melastomataceae,Mallophyton,1
Myrtales,Melastomataceae,Dicellandra,3
Myrtales,Melastomataceae,Tessmannianthus,7
Myrtales,Melastomataceae,Astrocalyx,1
Myrtales,Melastomataceae,Bisglaziovia,1
Myrtales,Melastomataceae,Maguireanthus,1
Myrtales,Melastomataceae,Ochthephilus,1
Myrtales,Melastomataceae,Dionychastrum,1
Myrtales,Melastomataceae,Creochiton,15
Myrtales,Melastomataceae,Kirkbridea,2
Myrtales,Melastomataceae,Triolaena,2
Myrtales,Melastomataceae,Nerophila,1
Myrtales,Melastomataceae,Cailliella,1
Myrtales,Melastomataceae,Acrovena,1
Myrtales,Melastomataceae,Cremanium,3
Myrtales,Melastomataceae,Ochthocharis,9
Myrtales,Melastomataceae,Stanmarkia,1
Myrtales,Melastomataceae,Pseudostenophyma,1
Myrtales,Melastomataceae,Aschistanthera,1
Myrtales,Melastomataceae,Neblinanthera,1
Myrtales,Melastomataceae,Boerlagea,1
Myrtales,Melastomataceae,Catocoryne,2
Myrtales,Combretaceae,Calopyxis,1
Myrtales,Combretaceae,Meiostemon,2
Myrtales,Combretaceae,Combretum,257
Myrtales,Combretaceae,Lumnitzera,3
Myrtales,Combretaceae,Strephonema,3
Myrtales,Combretaceae,Quisqualis,3
Myrtales,Combretaceae,Buchenavia,26
Myrtales,Combretaceae,Dansiea,2
Myrtales,Combretaceae,Thiloa,1
Myrtales,Combretaceae,Conocarpus,3
Myrtales,Combretaceae,Anogeissus,10
Myrtales,Combretaceae,Laguncularia,1
Myrtales,Combretaceae,Guiera,1
Myrtales,Combretaceae,Terminalia,255
Myrtales,Combretaceae,Bucida,4
Myrtales,Combretaceae,Calycopteris,1
Myrtales,Combretaceae,Getonia,1
Myrtales,Combretaceae,Pteleopsis,10
Myrtales,Combretaceae,Macropteranthes,5
Myrtales,Combretaceae,Xerophytavorus,2
Myrtales,Combretaceae,Aëtia,3
Myrtales,Combretaceae,Terminalioxylon,1
Myrtales,Combretaceae,Horau,2
Myrtales,Combretaceae,Xerophytacolus,2
Myrtales,Penaeaceae,Penaea,5
Myrtales,Penaeaceae,Brachysiphon,5
Myrtales,Penaeaceae,Stylapterus,8
Myrtales,Penaeaceae,Sonderothamnus,1
Myrtales,Penaeaceae,Glischrocolla,1
Myrtales,Penaeaceae,Endonema,2
Myrtales,Penaeaceae,Rhynchocalyx,1
Myrtales,Penaeaceae,Olinia,7
Myrtales,Penaeaceae,Saltera,1
Myrtales,Myrtaceae,Alzatea,1
Myrtales,Myrtaceae,Xanthostemon,51
Myrtales,Myrtaceae,Kunzea,48
Myrtales,Myrtaceae,Agonis,8
Myrtales,Myrtaceae,Homalospermum,1
Myrtales,Myrtaceae,Taxandria,10
Myrtales,Myrtaceae,Neofabricia,3
Myrtales,Myrtaceae,Leptospermum,103
Myrtales,Myrtaceae,Pericalymma,3
Myrtales,Myrtaceae,Asteromyrtus,7
Myrtales,Myrtaceae,Paragonis,1
Myrtales,Myrtaceae,Angasomyrtus,1
Myrtales,Myrtaceae,Osbornia,1
Myrtales,Myrtaceae,Choricarpia,1
Myrtales,Myrtaceae,Backhousia,13
Myrtales,Myrtaceae,Phymatocarpus,3
Myrtales,Myrtaceae,Beaufortia,20
Myrtales,Myrtaceae,Melaleuca,291
Myrtales,Myrtaceae,Callistemon,48
Myrtales,Myrtaceae,Calothamnus,45
Myrtales,Myrtaceae,Regelia,6
Myrtales,Myrtaceae,Eremaea,16
Myrtales,Myrtaceae,Conothamnus,3
Myrtales,Myrtaceae,Lamarchea,3
Myrtales,Myrtaceae,Metrosideros,84
Myrtales,Myrtaceae,Whiteodendron,1
Myrtales,Myrtaceae,Kjellbergiodendron,1
Myrtales,Myrtaceae,Welchiodendron,1
Myrtales,Myrtaceae,Lophostemon,4
Myrtales,Myrtaceae,Thaleropia,3
Myrtales,Myrtaceae,Xanthomyrtus,23
Myrtales,Myrtaceae,Tristania,14
Myrtales,Myrtaceae,Lindsayomyrtus,1
Myrtales,Myrtaceae,Euryomyrtus,7
Myrtales,Myrtaceae,Hypocalymma,23
Myrtales,Myrtaceae,Micromyrtus,51
Myrtales,Myrtaceae,Balaustion,1
Myrtales,Myrtaceae,Baeckea,19
Myrtales,Myrtaceae,Astus,40
Myrtales,Myrtaceae,Chamelaucium,20
Myrtales,Myrtaceae,Astartea,12
Myrtales,Myrtaceae,Sannantha,16
Myrtales,Myrtaceae,Homoranthus,24
Myrtales,Myrtaceae,Scholtzia,13
Myrtales,Myrtaceae,Malleostemon,6
Myrtales,Myrtaceae,Ochrosperma,6
Myrtales,Myrtaceae,Calytrix,110
Myrtales,Myrtaceae,Verticordia,102
Myrtales,Myrtaceae,Pileanthus,8
Myrtales,Myrtaceae,Kardomia,6
Myrtales,Myrtaceae,Thryptomene,36
Myrtales,Myrtaceae,Triplarina,7
Myrtales,Myrtaceae,Babingtonia,5
Myrtales,Myrtaceae,Homalocalyx,11
Myrtales,Myrtaceae,Actinodium,1
Myrtales,Myrtaceae,Rinzia,12
Myrtales,Myrtaceae,Darwinia,55
Myrtales,Myrtaceae,Mitrantia,1
Myrtales,Myrtaceae,Lysicarpus,1
Myrtales,Myrtaceae,Cloezia,6
Myrtales,Myrtaceae,Ristantia,3
Myrtales,Myrtaceae,Sphaerantia,2
Myrtales,Myrtaceae,Tristaniopsis,42
Myrtales,Myrtaceae,Kania,6
Myrtales,Myrtaceae,Barongia,1
Myrtales,Myrtaceae,Syncarpia,3
Myrtales,Myrtaceae,Allosyncarpia,1
Myrtales,Myrtaceae,Eucalyptopsis,2
Myrtales,Myrtaceae,Stockwellia,1
Myrtales,Myrtaceae,Angophora,15
Myrtales,Myrtaceae,Corymbia,101
Myrtales,Myrtaceae,Arillastrum,1
Myrtales,Myrtaceae,Eucalyptus,854
Myrtales,Myrtaceae,Blepharocalyx,10
Myrtales,Myrtaceae,Algrizea,2
Myrtales,Myrtaceae,Plinia,71
Myrtales,Myrtaceae,Myrciaria,36
Myrtales,Myrtaceae,Neomitranthes,15
Myrtales,Myrtaceae,Siphoneugena,9
Myrtales,Myrtaceae,Lenwebbia,2
Myrtales,Myrtaceae,Pimenta,17
Myrtales,Myrtaceae,Amomyrtus,2
Myrtales,Myrtaceae,Chamguava,3
Myrtales,Myrtaceae,Legrandia,1
Myrtales,Myrtaceae,Acca,3
Myrtales,Myrtaceae,Psidium,152
Myrtales,Myrtaceae,Campomanesia,60
Myrtales,Myrtaceae,Mosiera,32
Myrtales,Myrtaceae,Eugenia,1242
Myrtales,Myrtaceae,Myrceugenia,55
Myrtales,Myrtaceae,Myrcianthes,41
Myrtales,Myrtaceae,Luma,33
Myrtales,Myrtaceae,Hexachlamys,1
Myrtales,Myrtaceae,Myrtastrum,1
Myrtales,Myrtaceae,Myrteola,3
Myrtales,Myrtaceae,Neomyrtus,1
Myrtales,Myrtaceae,Ugni,5
Myrtales,Myrtaceae,Lophomyrtus,3
Myrtales,Myrtaceae,Calycolpus,17
Myrtales,Myrtaceae,Myrtus,202
Myrtales,Myrtaceae,Calyptranthes,282
Myrtales,Myrtaceae,Marlierea,90
Myrtales,Myrtaceae,Gomidesia,6
Myrtales,Myrtaceae,Myrcia,467
Myrtales,Myrtaceae,Pilidiostigma,6
Myrtales,Myrtaceae,Rhodamnia,34
Myrtales,Myrtaceae,Kanakomyrtus,6
Myrtales,Myrtaceae,Gossia,27
Myrtales,Myrtaceae,Octamyrtus,6
Myrtales,Myrtaceae,Rhodomyrtus,28
Myrtales,Myrtaceae,Uromyrtus,22
Myrtales,Myrtaceae,Austromyrtus,17
Myrtales,Myrtaceae,Archirhodomyrtus,5
